num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/num_env_steps_sampled,env_runners/env_reset_timer,env_runners/env_to_module_sum_episodes_length_out,env_runners/num_episodes_lifetime,env_runners/num_episodes,env_runners/env_to_module_sum_episodes_length_in,env_runners/weights_seq_no,env_runners/rlmodule_inference_timer,env_runners/env_step_timer,env_runners/time_between_sampling,env_runners/num_env_steps_sampled_lifetime,env_runners/sample,env_runners/num_env_steps_sampled_lifetime_throughput,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/num_module_steps_sampled/default_policy,env_runners/num_agent_steps_sampled/default_agent,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/default_policy/vf_loss,learners/default_policy/policy_loss,learners/default_policy/vf_explained_var,learners/default_policy/mean_kl_loss,learners/default_policy/curr_entropy_coeff,learners/default_policy/curr_kl_coeff,learners/default_policy/total_loss,learners/default_policy/num_module_steps_trained,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/vf_loss_unclipped,learners/default_policy/weights_seq_no,learners/default_policy/entropy,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/module_train_batch_size_mean,learners/default_policy/num_trainable_parameters,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/num_module_steps_trained_lifetime_throughput,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items
1,15000.0,False,11,a852a_00000,2025-09-13_22-13-30,1757794410,8.56690764427185,185.3483591079712,500909,cda-server-4,10.157.146.4,185.3483591079712,11,13.805014445366954,2.1001126575611352e-05,13.8048138095879,11.898604902485793,1.9032739159745347,0.0019460431114546066,1200.0,0.02424468193203211,27.580986033357032,2.9999999999999964,0.0,27.580986033357032,10.0,0.00028215093397979113,0.05084924398978541,0.157457828951603,15000.0,2.6397671389653357,17.975161662947553,6,0,0,23.216666666666665,24.8,0.00021293268381352898,0.0004994089251477827,15000.0,15000.0,1200.0,1200.0,36736,3867480,147735,404352,0,1200.0,351288,1224.02797333495,286536.7009776999,29960.990843354273,29961.27082560757,8.998142,-0.24161279,0.0048276186,0.019407615,0.0,2.278125047683716,8.800742,36736,4.8815675,5e-05,1510.2135,11.0,15.656232,1.0,128.0,147735,404352,29961.01353099011,0.03988280310726973,5.780334391959582e-06,7.159869467410536e-05,2.9015039479267853e-05,1.7345013394107662e-05,3.064785479840059e-06,2.8370872575304914e-06,0.00021095051446637258,3.151353203646291e-05,7.299381074879294e-05,1.942360167745255e-05,5.9260917699326746e-05,0.00018255901305178722,0.009369283666656826,0.016167503711052352,6.298804068269186e-06,2.2630940632690023e-05,0.002117241689267125,0.00014425374420486153,0.0115309775515817
1,16200.0,False,12,a852a_00000,2025-09-13_22-13-39,1757794419,9.491216897964478,194.83957600593567,500909,cda-server-4,10.157.146.4,194.83957600593567,12,13.76183242651216,2.0947614755293625e-05,13.761630643837552,11.862537842504619,1.896158537537808,0.0019428508181824774,1200.0,0.02424468193203211,27.402278312100123,3.999999999999995,1.0,27.402278312100123,11.0,0.0002710023726816634,0.03959634279656313,0.1651803708193286,16200.0,2.615228554712105,19.688361293861288,6,0,0,15.935714285714285,24.80714285714286,0.00020798820316528783,0.0004963428071628422,16200.0,16200.0,1200.0,1200.0,36864,4220280,147735,441216,0,1200.0,352800,1224.0376936016005,287488.42888906715,30059.38118742736,30059.64451810603,9.469157,-0.14063719,-0.031255722,0.018405568,0.0,2.278125047683716,9.37045,36864,3.473597,5e-05,1639.985,12.0,15.604167,1.0,128.0,147735,441216,30059.409617005927,0.03978676408257926,5.5364790011843455e-06,6.790170732876546e-05,2.7926348231174036e-05,1.7051924582209e-05,3.099944365184409e-06,2.8122108015001734e-06,0.00020921598991945262,3.161353059421692e-05,7.044586863841914e-05,1.9324496954272828e-05,5.876675591969719e-05,0.0001825995139640264,0.009318674520097126,0.01614938139448855,6.300263549749885e-06,2.2611422090830743e-05,0.002115064751123729,0.00014394997212769823,0.011507912166464147
1,17400.0,False,13,a852a_00000,2025-09-13_22-13-48,1757794428,9.27007246017456,204.10964846611023,500909,cda-server-4,10.157.146.4,204.10964846611023,13,13.716868865036647,2.092708533167868e-05,13.716665796694478,11.824651424416468,1.8890781116877946,0.0019408404635846562,1200.0,0.02424468193203211,27.559845932042133,3.9999999999999933,0.0,27.559845932042133,12.0,0.0002718114996521604,0.03954301272344058,0.17265540178992497,17400.0,2.590247206702784,21.3990353683385,6,0,0,16.653846153846157,24.800000000000004,0.00020768667348588577,0.0005009829685635039,17400.0,17400.0,1200.0,1200.0,36736,4571568,147735,477952,0,1200.0,351288,1224.0373166655845,288352.80701477494,30150.008257481742,30150.25574375856,9.791047,-0.058281697,-0.027012348,0.016826987,0.0,2.278125047683716,9.771099,36736,4.272116,5e-05,1734.0426,13.0,15.627019,1.0,128.0,147735,477952,30150.029285838886,0.03970263765260156,5.5065125840257266e-06,6.771965329077004e-05,2.782782464828404e-05,1.6918579560319874e-05,3.0752784935973694e-06,2.821773678428506e-06,0.00021089960987225032,3.196988315869892e-05,7.078017930010285e-05,1.9561142421618188e-05,5.926611419121026e-05,0.00018255504577736808,0.009278249806451332,0.016135209736078886,6.296660668061361e-06,2.2581891438972274e-05,0.0021122333862932416,0.00014366099106219823,0.011483304942073762
1,18600.0,False,14,a852a_00000,2025-09-13_22-13-58,1757794438,9.382598638534546,213.49224710464478,500909,cda-server-4,10.157.146.4,213.49224710464478,14,13.673483637688799,2.090467503973274e-05,13.673278962936001,11.788213695782204,1.8821303527140125,0.0019365167279427596,1200.0,0.02424468193203211,27.217244172645234,4.999999999999994,1.0,27.217244172645234,13.0,0.0002640852039006102,0.03623287329919176,0.18039371160209353,18600.0,2.5597896413529275,22.653206938282665,6,0,0,16.661538461538463,24.815384615384623,0.00020145570233970597,0.0004872113094709667,18600.0,18600.0,1200.0,1200.0,36864,4924368,147735,514816,0,1200.0,352800,1224.0469434989286,289219.2939923949,30239.53964587543,30239.762291427032,9.316762,-0.06158219,0.009621501,0.015700053,0.0,2.278125047683716,9.290947,36864,3.6137455,5e-05,1678.1234,14.0,15.492713,1.0,128.0,147735,514816,30239.557058047452,0.03960654370953173,5.3976888439642795e-06,6.626578237198487e-05,2.691669463058311e-05,1.657420011656288e-05,2.9718730745832574e-06,2.7659683476202237e-06,0.00020521955261192096,3.1270240743247735e-05,6.935812463616553e-05,1.891135429984709e-05,5.737462470595082e-05,0.00018255822170065784,0.009228000866248863,0.016114301958413332,6.293801620346431e-06,2.2553848186527896e-05,0.0021103008236951007,0.00014350893575229188,0.011462251028148449
1,19800.0,False,15,a852a_00000,2025-09-13_22-14-08,1757794448,10.349087238311768,223.84133434295654,500909,cda-server-4,10.157.146.4,223.84133434295654,15,13.640193113284617,2.0881501648777174e-05,13.63998652462521,11.76105936543723,1.8759821063183417,0.001940509540616621,1200.0,0.02424468193203211,27.29569176665817,5.999999999999993,1.0,27.29569176665817,14.0,0.00027585928018361436,0.04096761717343967,0.18800326593863734,19800.0,2.5391613553203425,23.203396208025854,6,0,0,24.706666666666663,24.820000000000004,0.00020905483067286697,0.0004973521050962905,19800.0,19800.0,1200.0,1200.0,36864,5277168,147735,551680,0,1200.0,352800,1224.0564740639393,289191.97727831046,30235.859299906526,30236.037922405285,9.594122,-0.07561641,-0.0063148737,0.016998406,0.0,2.278125047683716,9.557231,36864,3.4586563,5e-05,1637.9677,15.0,15.457419,1.0,128.0,147735,551680,30235.899577378594,0.03955598685905174,5.67761488717597e-06,6.974296344090819e-05,2.8462532090273632e-05,1.713272202274057e-05,3.0435095773954056e-06,2.821475665819677e-06,0.00021001746269296853,3.170432398410259e-05,7.175952434342201e-05,1.923495836217645e-05,5.874167985137959e-05,0.00018262288903399384,0.009193510987963189,0.016121813708488242,6.291772100522818e-06,2.256015314638739e-05,0.002107866679380507,0.00014328177177404524,0.011442797633678552
1,21000.0,False,16,a852a_00000,2025-09-13_22-14-20,1757794460,11.593765497207642,235.43509984016418,500909,cda-server-4,10.157.146.4,235.43509984016418,16,13.619664381722695,2.0863551880731097e-05,13.619456237278532,11.747394620240373,1.8691140401021782,0.0019381684354457835,1200.0,0.02424468193203211,27.067492437296323,6.999999999999994,1.0,27.067492437296323,15.0,0.0002812980185855687,0.04975534184289896,0.19553460083129134,21000.0,2.5513455322221184,23.41072655450192,6,0,0,34.08235294117646,24.817647058823532,0.00021319973200151744,0.0005072554762904678,21000.0,21000.0,1200.0,1200.0,36864,5629968,147735,588544,0,1200.0,352800,1224.0659093232998,289993.4471644221,30318.71898018621,30318.870814021026,9.396751,-0.13196205,-0.03374648,0.016853098,0.0,2.278125047683716,9.303182,36864,3.9274876,5e-05,1542.6545,16.0,15.598936,1.0,128.0,147735,588544,30318.753183750443,0.03947008064515578,5.87027579133478e-06,7.138778117262745e-05,2.911590210316148e-05,1.740208333070079e-05,3.095929575784193e-06,2.8455330671844413e-06,0.00021704732730699178,3.184043994431683e-05,7.295137887557478e-05,1.9305860085286295e-05,5.959528132306523e-05,0.00018261458318285183,0.009155243024796098,0.016102442611907578,6.286577752692257e-06,2.2541565996809045e-05,0.0021059183840976847,0.00014300770560364136,0.011418510096911716
1,22200.0,False,17,a852a_00000,2025-09-13_22-14-29,1757794469,9.448965549468994,244.88406538963318,500909,cda-server-4,10.157.146.4,244.88406538963318,17,13.577892425510818,2.076704759990749e-05,13.577683161518156,11.712223217484391,1.8624868410606765,0.0019496553819476012,1200.0,0.02424468193203211,27.28527654069445,6.999999999999996,0.0,27.28527654069445,16.0,0.0002676135996148269,0.03897000413126605,0.20179950715337747,22200.0,2.5298758190074366,24.31855987358037,6,0,0,20.092307692307692,24.807692307692314,0.00020225558731426125,0.00048596750562867485,22200.0,22200.0,1200.0,1200.0,36736,5981256,147735,625280,0,1200.0,351288,1224.0652502300668,290597.2700462898,30382.249859833355,30382.39199282138,9.943885,-0.04639136,-0.024674892,0.019477008,0.0,2.278125047683716,9.941864,36736,3.8818219,5e-05,1726.2968,17.0,15.403311,1.0,128.0,147735,625280,30382.28054364751,0.03938104620343363,5.533386536538844e-06,6.837867378371964e-05,2.7063034074805055e-05,1.6626468964429474e-05,2.965978211757835e-06,2.7673460709601997e-06,0.00020615590874814137,3.0921010416671057e-05,6.999932026702852e-05,1.8767247936009527e-05,5.704543447266814e-05,0.00018261284239534057,0.009106631382519157,0.016085328776347746,6.284229316063848e-06,2.25272439116033e-05,0.002103171069609764,0.00014267644017403928,0.011399861909665352
1,23400.0,False,18,a852a_00000,2025-09-13_22-14-41,1757794481,11.238518238067627,256.1225836277008,500909,cda-server-4,10.157.146.4,256.1225836277008,18,13.55444105464344,2.0734204997615235e-05,13.554229644543645,11.69496132825545,1.8562714657164403,0.0019612668647654313,1200.0,0.02424468193203211,27.54417007275138,6.999999999999999,0.0,27.54417007275138,17.0,0.0002794537142024827,0.045696834942722635,0.2085401513755505,23400.0,2.5196136640122497,24.714718707812995,6,0,0,28.918750000000003,24.83125,0.00020985838487744355,0.0004936444120953214,23400.0,23400.0,1200.0,1200.0,36736,6332544,147735,662016,0,1200.0,351288,1224.064597727766,291036.8369922752,30428.58491787346,30428.704484613412,9.492488,-0.120432295,-0.017413855,0.01621237,0.0,2.278125047683716,9.40899,36736,3.7587729,5e-05,1610.6149,18.0,15.286755,1.0,128.0,147735,662016,30428.615604253464,0.03933302158274508,5.851233726464728e-06,7.200578406170125e-05,2.8744250385553797e-05,1.7130385402383872e-05,2.9892309306382206e-06,2.7989711598994396e-06,0.00020899857168135425,3.122433279046857e-05,7.2495920002138e-05,1.8906647728621974e-05,5.853506300669051e-05,0.00018309274317194105,0.00905736198765239,0.016080078014503944,6.283617997339015e-06,2.2510587729201136e-05,0.0021052956516501966,0.00014243815513621718,0.011405357564827313
1,24600.0,False,19,a852a_00000,2025-09-13_22-14-52,1757794492,11.283751249313354,267.40633487701416,500909,cda-server-4,10.157.146.4,267.40633487701416,19,13.531675627622937,2.0660489110644912e-05,13.531462908436259,11.678645515393805,1.8498081462487102,0.0019640949350937784,1200.0,0.02424468193203211,27.57885654399921,7.000000000000003,0.0,27.57885654399921,18.0,0.0002882816593369208,0.04578572443334688,0.21373437367047474,24600.0,2.5145946434239423,24.467179326852886,6,0,0,29.675,24.831250000000004,0.00021462811089713579,0.0004994674415020826,24600.0,24600.0,1200.0,1200.0,36736,6683832,147735,698752,0,1200.0,351288,1224.0639517504885,291403.01970466616,30467.16516991266,30467.295536958496,9.420296,-0.1439265,-0.008823752,0.022246618,0.0,3.4171876907348633,9.327051,36736,4.309861,5e-05,1597.8003,19.0,15.276612,1.0,128.0,147735,698752,30467.19964316707,0.03927646845049335,5.999114190252164e-06,7.443810043438636e-05,2.9696038351429273e-05,1.7634501372392192e-05,3.038452341862957e-06,2.818433400508918e-06,0.00021277582296191545,3.15581635156418e-05,7.380505271339738e-05,1.8958278406796708e-05,5.931587961985989e-05,0.0001830418339506327,0.009019513910112568,0.01608607200382483,6.281280531812646e-06,2.2494302999589407e-05,0.002102912639390239,0.00014286261653353015,0.011384307817257548
1,25800.0,False,20,a852a_00000,2025-09-13_22-15-01,1757794501,9.116312265396118,276.5226471424103,500909,cda-server-4,10.157.146.4,276.5226471424103,20,13.487455834018435,2.0636348938357125e-05,13.487241406613744,11.640250574883893,1.8439742764580225,0.001963868857673917,1200.0,0.02424468193203211,27.124184514702264,8.000000000000005,1.0,27.124184514702264,19.0,0.00027880059998904684,0.04022284548878768,0.2189742968930798,25800.0,2.500472713535678,24.31772550840221,6,0,0,29.72307692307692,24.815384615384623,0.00020690184204802365,0.0004886318664762535,25800.0,25800.0,1200.0,1200.0,36864,7036632,147735,735616,0,1200.0,352800,1224.0733122329837,291521.12932714215,30478.553507599016,30478.69029400905,9.43125,-0.08168262,-0.039699435,0.013673009,0.0,3.4171876907348633,9.396289,36864,4.097228,5e-05,1577.2736,20.0,15.30178,1.0,128.0,147735,735616,30478.59016904825,0.039266109751135175,5.763147301333436e-06,7.095775923205982e-05,2.836938213241444e-05,1.702817656330442e-05,3.008792648081869e-06,2.7729645926907683e-06,0.0002078772602354789,3.081139071860272e-05,7.157818152403533e-05,1.866551345194463e-05,5.78880250350256e-05,0.00018434026830635303,0.008982694283372969,0.016096850290371462,6.289695277001111e-06,2.2504016005493626e-05,0.002107975874655148,0.0001426586609273627,0.011394860862077012
1,27000.0,False,21,a852a_00000,2025-09-13_22-15-14,1757794514,12.694607734680176,289.21725487709045,500909,cda-server-4,10.157.146.4,289.21725487709045,21,13.479468409358535,2.0540831461804287e-05,13.47925298355437,11.638602278821125,1.8376271150661505,0.0019643909186518116,1200.0,0.02424468193203211,27.470981180716134,8.000000000000005,0.0,27.470981180716134,20.0,0.0002855596935980606,0.04634546307558762,0.22531415159811527,27000.0,2.493735351179708,24.314348370488037,6,0,0,32.25555555555556,24.83888888888889,0.0002152661925386665,0.0004976631505561151,27000.0,27000.0,1200.0,1200.0,36736,7387920,147735,772352,0,1200.0,351288,1224.0725791106538,291905.0752524261,30519.054023836215,30519.182205674453,9.450204,-0.14956897,-0.0005502701,0.014632352,0.0,3.4171876907348633,9.350636,36736,4.1801276,5e-05,1422.1582,21.0,15.183727,1.0,128.0,147735,772352,30519.059454535804,0.039186577594384917,5.962978880371662e-06,7.353792609828549e-05,2.9693799054138393e-05,1.8284401626804994e-05,3.065615989146764e-06,2.8042778874285092e-06,0.00021143438946875283,3.137829448930256e-05,7.347126300366354e-05,1.8920422122694257e-05,5.914850991098124e-05,0.0001842608464589657,0.00894648503402307,0.01607674812667444,6.296647517327261e-06,2.2478353382212372e-05,0.002108026614407275,0.00014245322447792492,0.011373509000437385
1,28200.0,False,22,a852a_00000,2025-09-13_22-15-22,1757794522,7.817116022109985,297.03437089920044,500909,cda-server-4,10.157.146.4,297.03437089920044,22,13.422799218064977,2.054122680972477e-05,13.42258135746412,11.58820623723346,1.8313427953229813,0.0019661300826462075,1200.0,0.02424468193203211,27.569050720041115,8.000000000000005,0.0,27.569050720041115,21.0,0.0002775848914064699,0.03776286860359574,0.23108907651557875,28200.0,2.4729731378025575,24.302588567389733,6,0,0,34.27272727272727,24.827272727272728,0.00020760437144458363,0.0004859725844741443,28200.0,28200.0,1200.0,1200.0,36736,7739208,147735,809088,0,1200.0,351288,1224.0718533195472,292322.12493696273,30562.908184717904,30563.09536145835,9.366518,-0.12217975,-0.03303528,0.012591029,0.0,3.4171876907348633,9.287365,36736,4.23033,5e-05,1514.054,22.0,15.20131,1.0,128.0,147735,809088,30562.912701548245,0.039100630366697225,5.782054152779136e-06,7.098251162475625e-05,2.870172485037931e-05,1.718018124087193e-05,2.979986235546649e-06,2.7610412546581817e-06,0.00020711818629920407,3.0533118655100896e-05,7.152241437491018e-05,1.840780054179349e-05,5.735629430595316e-05,0.00018420898504084666,0.008903305723548333,0.01605858291401412,6.297197241742763e-06,2.2448439783902792e-05,0.0021048842916025503,0.00014216077070194525,0.011354012225210623
1,29400.0,False,23,a852a_00000,2025-09-13_22-15-38,1757794538,16.035945892333984,313.0703167915344,500909,cda-server-4,10.157.146.4,313.0703167915344,23,13.448881778395691,2.0466665363361e-05,13.448662813078986,11.62005522958439,1.825561887589435,0.001968669220945045,1200.0,0.02424468193203211,27.582190045033325,8.000000000000005,0.0,27.582190045033325,22.0,0.0002996835884598386,0.059623339923923574,0.2364721604680234,29400.0,2.502266592867059,23.59017548048001,6,0,0,42.78260869565217,24.83043478260869,0.00021966558834302273,0.0005148942877501548,29400.0,29400.0,1200.0,1200.0,36736,8090496,147735,845824,0,1200.0,351288,1224.0711347863519,292006.4029820488,30530.576459682783,30530.626253070135,9.511019,-0.1789513,-0.0035808086,0.0143675525,0.0,3.4171876907348633,9.381164,36736,4.4089456,5e-05,1313.6707,23.0,15.24847,1.0,128.0,147735,845824,30530.576541369122,0.03902379800359942,6.078843509051448e-06,7.4746576585345e-05,3.067979251708016e-05,1.7902156921903005e-05,3.13330399255159e-06,2.8774518886893937e-06,0.0002170374585535376,3.235666371624034e-05,7.605989786682735e-05,1.9425896978034055e-05,6.122939656735161e-05,0.00018485458817239659,0.008866076832600033,0.016039845969396893,6.295245524414142e-06,2.2565918409011075e-05,0.002103234935168668,0.00014215469880253536,0.011335538531143026
1,30600.0,False,24,a852a_00000,2025-09-13_22-15-58,1757794558,20.153685808181763,333.2240025997162,500909,cda-server-4,10.157.146.4,333.2240025997162,24,13.515879726987336,2.0411494609404667e-05,13.515659408889372,11.693206785398289,1.819397412478096,0.0019696672776236103,1200.0,0.02424468193203211,27.58395044752366,8.000000000000005,0.0,27.58395044752366,23.0,0.00030119862354180226,0.08084461125134614,0.2435832981173004,30600.0,2.575513983086059,22.341769805423965,6,0,0,50.696551724137926,24.837931034482754,0.00022315186670529208,0.0005360764311287055,30600.0,30600.0,1200.0,1200.0,36736,8441784,147735,882560,0,1200.0,351288,1224.0704234384884,292563.71879495296,30589.11044284525,30589.168840567512,9.693327,-0.14098465,-0.04102981,0.013657503,0.0,3.4171876907348633,9.599013,36736,5.444869,5e-05,1486.1255,24.0,15.215206,1.0,128.0,147735,882560,30589.088411799617,0.038947495210277364,6.117608631345496e-06,7.625781527728852e-05,3.116951202960534e-05,1.8207781578754553e-05,3.1481290875263117e-06,2.9291966773442646e-06,0.00022424767765716062,3.3504488390049705e-05,7.801775834152777e-05,2.473981603137212e-05,6.29523490318072e-05,0.000185005703617081,0.008819827656131703,0.016021350019779685,6.291618317173007e-06,2.25421699590976e-05,0.002101113295585515,0.00014189339347796595,0.011327630859117279
1,31800.0,False,25,a852a_00000,2025-09-13_22-16-18,1757794578,19.97815489768982,353.202157497406,500909,cda-server-4,10.157.146.4,353.202157497406,25,13.58045448360015,2.0347562337241744e-05,13.580233300124295,11.763304141593267,1.8138561160793156,0.0019804589580699828,1200.0,0.02424468193203211,27.584186305676926,8.000000000000005,0.0,27.584186305676926,24.0,0.00029447602048943974,0.07567887682489964,0.24939372009428862,31800.0,2.6128638125286856,21.28710628375702,6,0,0,53.30357142857144,24.828571428571422,0.00022390908975815786,0.0005182760094002566,31800.0,31800.0,1200.0,1200.0,36736,8793072,147735,919296,0,1200.0,351288,1224.0697192041036,292402.35426966404,30572.445987357187,30572.546696001373,9.532324,-0.08233635,-0.02304244,0.017857729,0.0,3.4171876907348633,9.511011,36736,4.8988214,5e-05,1516.6266,25.0,15.176467,1.0,128.0,147735,919296,30572.38166643269,0.038878927660958226,6.1074331353669065e-06,7.562018390654758e-05,3.2049710158347503e-05,1.7883804113026478e-05,3.103304277661349e-06,2.899555208216854e-06,0.00021936003698615572,3.257397365661195e-05,7.612912366047101e-05,2.138556124308965e-05,6.132167694685124e-05,0.000185001714188313,0.008774981290578744,0.01601216921326599,6.28832540522816e-06,2.2540880350313584e-05,0.0020988353436890207,0.00014167575390573132,0.01131695429800507
1,33000.0,False,26,a852a_00000,2025-09-13_22-16-30,1757794590,11.976648092269897,365.1788055896759,500909,cda-server-4,10.157.146.4,365.1788055896759,26,13.564369690595292,2.0336758728105778e-05,13.564146696702382,11.752565199349538,1.8084958031652816,0.001985721772401827,1200.0,0.02424468193203211,27.58421790587562,8.000000000000005,0.0,27.58421790587562,25.0,0.00029884182201966094,0.07306615346364162,0.2565963689522188,33000.0,2.667478519941957,20.160963997804917,6,0,0,36.09411764705882,24.829411764705885,0.00022536138435828173,0.0005207807717198466,33000.0,33000.0,1200.0,1200.0,36736,9144360,147735,956032,0,1200.0,351288,1224.0690220120625,291820.4621115463,30511.97764847511,30512.046481289206,9.338015,-0.15433687,0.014988065,0.01665274,0.0,3.4171876907348633,9.240582,36736,3.8931596,5e-05,1438.648,26.0,15.231139,1.0,128.0,147735,956032,30511.921189751338,0.03882460629085351,6.114366123598036e-06,7.618281352662651e-05,3.266023265362588e-05,1.825217765863063e-05,3.156789203662995e-06,2.895854833519505e-06,0.00022083861024800618,3.244106993737915e-05,7.795067252770357e-05,2.011917849876997e-05,6.180298986535588e-05,0.00018497820687976576,0.008745723750765226,0.01600542085196486,6.286555538522146e-06,2.2526155339639962e-05,0.0020962110509222674,0.00014147114995043903,0.011302830631438601
1,34200.0,False,27,a852a_00000,2025-09-13_22-16-40,1757794600,10.400627136230469,375.5794327259064,500909,cda-server-4,10.157.146.4,375.5794327259064,27,13.532682508379411,2.0315352945453094e-05,13.532458020178211,11.726333729541127,1.8030318841367625,0.001985579312477911,1200.0,0.02424468193203211,27.58422213965994,8.000000000000005,0.0,27.58422213965994,26.0,0.0002913845194254462,0.05167076655048885,0.26112942497252023,34200.0,2.6649735303194766,20.0405392116408,6,0,0,28.966666666666665,24.879999999999995,0.00021860006159106696,0.0005121491857117659,34200.0,34200.0,1200.0,1200.0,36736,9495648,147735,992768,0,1200.0,351288,1224.068331791942,291643.52493419126,30493.754063429238,30493.815564208424,9.450492,-0.27780253,-0.030449152,0.013880728,0.0,3.4171876907348633,9.220123,36736,5.5008607,5e-05,1218.3334,27.0,15.163409,1.0,128.0,147735,992768,30493.685961640287,0.038758681136253005,5.985691454908834e-06,7.421926292055143e-05,3.019870371412927e-05,1.8059549240934256e-05,3.1068413776666036e-06,2.898352725131334e-06,0.00021616685180216329,3.225326305383387e-05,7.610298804052182e-05,1.9620590198513663e-05,6.129256349692788e-05,0.00018494331173857278,0.00870567504188354,0.015998815113382057,6.2813202240541305e-06,2.2527503195099002e-05,0.002093863377844142,0.00014130223140609478,0.01128754125794239
1,35400.0,False,28,a852a_00000,2025-09-13_22-16-52,1757794612,11.369853496551514,386.9492862224579,500909,cda-server-4,10.157.146.4,386.9492862224579,28,13.5110039582463,2.0257467111187084e-05,13.510778031862978,11.710479367723977,1.7972013187251354,0.0019847307327668473,1200.0,0.02424468193203211,27.584222706901006,8.000000000000005,0.0,27.584222706901006,27.0,0.00029149135627762937,0.04949303709750765,0.2647697723779954,35400.0,2.6570564165954402,20.550702578983522,6,0,0,32.6875,24.837500000000002,0.00022010306386012745,0.0005092700944261067,35400.0,35400.0,1200.0,1200.0,36736,9846936,147735,1029504,0,1200.0,351288,1224.0676484740227,292092.013100772,30540.895471810498,30540.941743511376,9.295549,-0.1467472,0.011262059,0.017823014,0.0,3.4171876907348633,9.209706,36736,4.5970817,5e-05,1467.1985,28.0,15.034174,1.0,128.0,147735,1029504,30540.83291209278,0.03868770527586709,6.0056841822776705e-06,7.483378650011506e-05,3.024857629075852e-05,1.777501702051304e-05,3.067422803069454e-06,2.871969166595542e-06,0.00021506491453414327,3.2209724775445094e-05,7.538974513666607e-05,1.9425111460437334e-05,6.074819089780481e-05,0.00018492219522031768,0.008674329877493041,0.01598158351375237,6.279825300126273e-06,2.2496185402537428e-05,0.0020929912065228806,0.0001409656689766774,0.011267825688599173
